"datetime","groupInServiceCapacity"
"2022-05-26T08:40:00Z",1
"2022-05-26T08:41:00Z",1
"2022-05-26T08:42:00Z",1
"2022-05-26T08:43:00Z",1
"2022-05-26T08:44:00Z",1
"2022-05-26T08:45:00Z",3
"2022-05-26T08:46:00Z",3
"2022-05-26T08:47:00Z",3
"2022-05-26T08:48:00Z",3
"2022-05-26T08:49:00Z",3
"2022-05-26T08:50:00Z",3
"2022-05-26T08:51:00Z",3
"2022-05-26T08:52:00Z",3
"2022-05-26T08:53:00Z",3
"2022-05-26T08:54:00Z",3
"2022-05-26T08:55:00Z",3
"2022-05-26T08:56:00Z",3
"2022-05-26T08:57:00Z",3
"2022-05-26T08:58:00Z",3
"2022-05-26T08:59:00Z",3
"2022-05-26T09:00:00Z",3
"2022-05-26T09:01:00Z",3
"2022-05-26T09:02:00Z",3
"2022-05-26T09:03:00Z",3
"2022-05-26T09:04:00Z",3
"2022-05-26T09:05:00Z",3
"2022-05-26T09:06:00Z",3
"2022-05-26T09:07:00Z",3
"2022-05-26T09:08:00Z",3
"2022-05-26T09:09:00Z",3
"2022-05-26T09:10:00Z",3
"2022-05-26T09:11:00Z",3
"2022-05-26T09:12:00Z",3
"2022-05-26T09:13:00Z",3
"2022-05-26T09:14:00Z",3
"2022-05-26T09:15:00Z",3
"2022-05-26T09:16:00Z",3
"2022-05-26T09:17:00Z",3
"2022-05-26T09:18:00Z",3
"2022-05-26T09:19:00Z",3
"2022-05-26T09:20:00Z",3
"2022-05-26T09:21:00Z",3
"2022-05-26T09:22:00Z",3
"2022-05-26T09:23:00Z",3
"2022-05-26T09:24:00Z",3
"2022-05-26T09:25:00Z",3
"2022-05-26T09:26:00Z",3
"2022-05-26T09:27:00Z",3
"2022-05-26T09:28:00Z",3
"2022-05-26T09:29:00Z",3
"2022-05-26T09:30:00Z",3
"2022-05-26T09:31:00Z",3
"2022-05-26T09:32:00Z",3
"2022-05-26T09:33:00Z",3
"2022-05-26T09:34:00Z",3
"2022-05-26T09:35:00Z",3
"2022-05-26T09:36:00Z",3
"2022-05-26T09:37:00Z",3
"2022-05-26T09:38:00Z",3
"2022-05-26T09:39:00Z",3
"2022-05-26T09:40:00Z",3
"2022-05-26T09:41:00Z",3
"2022-05-26T09:42:00Z",3
"2022-05-26T09:43:00Z",3
"2022-05-26T09:44:00Z",3
"2022-05-26T09:45:00Z",3
"2022-05-26T09:46:00Z",3
"2022-05-26T09:47:00Z",1
"2022-05-26T09:48:00Z",1
"2022-05-26T09:49:00Z",1
"2022-05-26T09:50:00Z",1
"2022-05-26T09:51:00Z",1
"2022-05-26T09:52:00Z",2
"2022-05-26T09:53:00Z",2
"2022-05-26T09:54:00Z",3
"2022-05-26T09:55:00Z",3
"2022-05-26T09:56:00Z",3
"2022-05-26T09:57:00Z",3
"2022-05-26T09:58:00Z",3
"2022-05-26T09:59:00Z",3
"2022-05-26T10:00:00Z",3
"2022-05-26T10:01:00Z",3
"2022-05-26T10:02:00Z",3
"2022-05-26T10:03:00Z",3
"2022-05-26T10:04:00Z",3
"2022-05-26T10:05:00Z",3
"2022-05-26T10:06:00Z",1
"2022-05-26T10:07:00Z",1
"2022-05-26T10:08:00Z",1
"2022-05-26T10:09:00Z",1
"2022-05-26T10:10:00Z",2
"2022-05-26T10:11:00Z",2
"2022-05-26T10:12:00Z",3
"2022-05-26T10:13:00Z",3
"2022-05-26T10:14:00Z",3
"2022-05-26T10:15:00Z",3
"2022-05-26T10:16:00Z",3
"2022-05-26T10:17:00Z",3
"2022-05-26T10:18:00Z",3
"2022-05-26T10:19:00Z",3
"2022-05-26T10:20:00Z",3
"2022-05-26T10:21:00Z",3
"2022-05-26T10:22:00Z",3
"2022-05-26T10:23:00Z",3
"2022-05-26T10:24:00Z",1
"2022-05-26T10:25:00Z",1
"2022-05-26T10:26:00Z",1
"2022-05-26T10:27:00Z",1
"2022-05-26T10:28:00Z",2
"2022-05-26T10:29:00Z",2
"2022-05-26T10:30:00Z",3
"2022-05-26T10:31:00Z",3
"2022-05-26T10:32:00Z",3
"2022-05-26T10:33:00Z",3
"2022-05-26T10:34:00Z",3
"2022-05-26T10:35:00Z",3
"2022-05-26T10:36:00Z",3
"2022-05-26T10:37:00Z",3
"2022-05-26T10:38:00Z",3
"2022-05-26T10:39:00Z",3
"2022-05-26T10:40:00Z",3
"2022-05-26T10:41:00Z",3
"2022-05-26T10:42:00Z",3
"2022-05-26T10:43:00Z",3
"2022-05-26T10:44:00Z",3
