"datetime","backendConnectionErrors"
"2022-03-30T04:17:00Z",1
"2022-03-30T05:07:00Z",6
"2022-03-30T05:08:00Z",69
"2022-03-30T05:26:00Z",49
"2022-03-30T05:44:00Z",19
