"datetime","estimatedALBActiveConnectionCount"
"2022-06-04T18:55:00Z",4
"2022-06-04T18:56:00Z",4
"2022-06-04T18:57:00Z",4
"2022-06-04T18:58:00Z",4.5
"2022-06-04T18:59:00Z",9.5
"2022-06-04T19:00:00Z",24
"2022-06-04T19:01:00Z",9.5
"2022-06-04T19:02:00Z",25.5
"2022-06-04T19:03:00Z",17.5
"2022-06-04T19:04:00Z",17.5
"2022-06-04T19:05:00Z",26.5
"2022-06-04T19:06:00Z",9.5
"2022-06-04T19:07:00Z",27.5
"2022-06-04T19:08:00Z",18.5
"2022-06-04T19:09:00Z",19.5
"2022-06-04T19:10:00Z",28.5
"2022-06-04T19:11:00Z",9.5
"2022-06-04T19:12:00Z",19.5
"2022-06-04T19:13:00Z",19.5
"2022-06-04T19:14:00Z",9.5
"2022-06-04T19:15:00Z",30.5
"2022-06-04T19:16:00Z",20.5
"2022-06-04T19:17:00Z",20.5
"2022-06-04T19:18:00Z",31.5
"2022-06-04T19:19:00Z",9.5
"2022-06-04T19:20:00Z",32
"2022-06-04T19:21:00Z",21.5
"2022-06-04T19:22:00Z",21.5
"2022-06-04T19:23:00Z",33.5
"2022-06-04T19:24:00Z",9.5
"2022-06-04T19:25:00Z",34
"2022-06-04T19:26:00Z",22.5
"2022-06-04T19:27:00Z",9
"2022-06-04T19:28:00Z",21
"2022-06-04T19:29:00Z",35.5
"2022-06-04T19:30:00Z",33.5
"2022-06-04T19:31:00Z",35.5
"2022-06-04T19:32:00Z",34.5
"2022-06-04T19:33:00Z",21.5
"2022-06-04T19:34:00Z",22.5
"2022-06-04T19:35:00Z",35
"2022-06-04T19:36:00Z",34.5
"2022-06-04T19:37:00Z",35
"2022-06-04T19:38:00Z",34.5
"2022-06-04T19:39:00Z",21.5
"2022-06-04T19:40:00Z",21.5
"2022-06-04T19:41:00Z",34.5
"2022-06-04T19:42:00Z",34.5
"2022-06-04T19:43:00Z",34.5
"2022-06-04T19:44:00Z",34.5
"2022-06-04T19:45:00Z",22.5
"2022-06-04T19:46:00Z",22.5
"2022-06-04T19:47:00Z",34.5
"2022-06-04T19:48:00Z",34.5
"2022-06-04T19:49:00Z",34.5
"2022-06-04T19:50:00Z",34.5
"2022-06-04T19:51:00Z",21.5
"2022-06-04T19:52:00Z",6.5
"2022-06-04T19:53:00Z",5
"2022-06-04T19:54:00Z",5
"2022-06-04T19:55:00Z",30
"2022-06-04T19:56:00Z",30
"2022-06-04T19:57:00Z",30
"2022-06-04T19:58:00Z",30
"2022-06-04T19:59:00Z",30
"2022-06-04T20:00:00Z",55.5
"2022-06-04T20:01:00Z",38.5
"2022-06-04T20:02:00Z",34
"2022-06-04T20:03:00Z",33.5
"2022-06-04T20:04:00Z",34.5
"2022-06-04T20:05:00Z",33
"2022-06-04T20:06:00Z",34
"2022-06-04T20:07:00Z",35.5
"2022-06-04T20:08:00Z",34.5
"2022-06-04T20:09:00Z",21.5
"2022-06-04T20:10:00Z",6.5
"2022-06-04T20:11:00Z",5
"2022-06-04T20:12:00Z",18
"2022-06-04T20:13:00Z",30
"2022-06-04T20:14:00Z",29
"2022-06-04T20:15:00Z",30
"2022-06-04T20:16:00Z",30
"2022-06-04T20:17:00Z",30.5
"2022-06-04T20:18:00Z",73
"2022-06-04T20:19:00Z",42.5
"2022-06-04T20:20:00Z",34.5
"2022-06-04T20:21:00Z",33
"2022-06-04T20:22:00Z",34
"2022-06-04T20:23:00Z",34
"2022-06-04T20:24:00Z",34
"2022-06-04T20:25:00Z",34.5
"2022-06-04T20:26:00Z",34.5
"2022-06-04T20:27:00Z",8.5
"2022-06-04T20:28:00Z",5
"2022-06-04T20:29:00Z",5
"2022-06-04T20:30:00Z",30
"2022-06-04T20:31:00Z",30.5
"2022-06-04T20:32:00Z",31
"2022-06-04T20:33:00Z",30
"2022-06-04T20:34:00Z",29
"2022-06-04T20:35:00Z",52.5
"2022-06-04T20:36:00Z",46
"2022-06-04T20:37:00Z",34
"2022-06-04T20:38:00Z",34
"2022-06-04T20:39:00Z",33.5
"2022-06-04T20:40:00Z",34.5
"2022-06-04T20:41:00Z",34.5
"2022-06-04T20:42:00Z",34.5
"2022-06-04T20:43:00Z",34.5
"2022-06-04T20:44:00Z",9.5
"2022-06-04T20:45:00Z",9.5
