"datetime","groupInServiceCapacity"
"2022-04-02T06:24:00Z",1
"2022-04-02T06:25:00Z",1
"2022-04-02T06:26:00Z",1
"2022-04-02T06:27:00Z",1
"2022-04-02T06:28:00Z",3
"2022-04-02T06:29:00Z",3
"2022-04-02T06:30:00Z",3
"2022-04-02T06:31:00Z",3
"2022-04-02T06:32:00Z",3
"2022-04-02T06:33:00Z",3
"2022-04-02T06:34:00Z",3
"2022-04-02T06:35:00Z",3
"2022-04-02T06:36:00Z",3
"2022-04-02T06:37:00Z",3
"2022-04-02T06:38:00Z",3
"2022-04-02T06:39:00Z",3
"2022-04-02T06:40:00Z",3
"2022-04-02T06:41:00Z",3
"2022-04-02T06:42:00Z",3
"2022-04-02T06:43:00Z",3
"2022-04-02T06:44:00Z",3
"2022-04-02T06:45:00Z",3
"2022-04-02T06:46:00Z",3
"2022-04-02T06:47:00Z",3
"2022-04-02T06:48:00Z",3
"2022-04-02T06:49:00Z",3
"2022-04-02T06:50:00Z",3
"2022-04-02T06:51:00Z",3
"2022-04-02T06:52:00Z",3
"2022-04-02T06:53:00Z",3
"2022-04-02T06:54:00Z",3
"2022-04-02T06:55:00Z",3
"2022-04-02T06:56:00Z",3
"2022-04-02T06:57:00Z",3
"2022-04-02T06:58:00Z",3
"2022-04-02T06:59:00Z",3
"2022-04-02T07:00:00Z",3
"2022-04-02T07:01:00Z",3
"2022-04-02T07:02:00Z",3
"2022-04-02T07:03:00Z",3
"2022-04-02T07:04:00Z",3
"2022-04-02T07:05:00Z",3
"2022-04-02T07:06:00Z",3
"2022-04-02T07:07:00Z",3
"2022-04-02T07:08:00Z",3
"2022-04-02T07:09:00Z",3
"2022-04-02T07:10:00Z",3
"2022-04-02T07:11:00Z",3
"2022-04-02T07:12:00Z",3
"2022-04-02T07:13:00Z",3
"2022-04-02T07:14:00Z",3
"2022-04-02T07:15:00Z",3
"2022-04-02T07:16:00Z",3
"2022-04-02T07:17:00Z",3
"2022-04-02T07:18:00Z",3
"2022-04-02T07:19:00Z",3
"2022-04-02T07:20:00Z",3
"2022-04-02T07:21:00Z",3
"2022-04-02T07:22:00Z",1
"2022-04-02T07:23:00Z",1
"2022-04-02T07:24:00Z",1
"2022-04-02T07:25:00Z",1
"2022-04-02T07:26:00Z",1
"2022-04-02T07:27:00Z",2
"2022-04-02T07:28:00Z",2
"2022-04-02T07:29:00Z",2
"2022-04-02T07:30:00Z",2
"2022-04-02T07:31:00Z",3
"2022-04-02T07:32:00Z",3
"2022-04-02T07:33:00Z",3
"2022-04-02T07:34:00Z",3
"2022-04-02T07:35:00Z",3
"2022-04-02T07:36:00Z",3
"2022-04-02T07:37:00Z",3
"2022-04-02T07:38:00Z",3
"2022-04-02T07:39:00Z",3
"2022-04-02T07:40:00Z",3
"2022-04-02T07:41:00Z",1
"2022-04-02T07:42:00Z",1
"2022-04-02T07:43:00Z",1
"2022-04-02T07:44:00Z",1
"2022-04-02T07:45:00Z",2
"2022-04-02T07:46:00Z",2
"2022-04-02T07:47:00Z",2
"2022-04-02T07:48:00Z",2
"2022-04-02T07:49:00Z",3
"2022-04-02T07:50:00Z",3
"2022-04-02T07:51:00Z",3
"2022-04-02T07:52:00Z",3
"2022-04-02T07:53:00Z",3
"2022-04-02T07:54:00Z",3
"2022-04-02T07:55:00Z",3
"2022-04-02T07:56:00Z",3
"2022-04-02T07:57:00Z",3
"2022-04-02T07:58:00Z",3
"2022-04-02T07:59:00Z",3
"2022-04-02T08:00:00Z",1
"2022-04-02T08:01:00Z",1
"2022-04-02T08:02:00Z",1
"2022-04-02T08:03:00Z",1
"2022-04-02T08:04:00Z",1
"2022-04-02T08:05:00Z",1
"2022-04-02T08:06:00Z",2
"2022-04-02T08:07:00Z",2
"2022-04-02T08:08:00Z",3
"2022-04-02T08:09:00Z",3
"2022-04-02T08:10:00Z",3
"2022-04-02T08:11:00Z",3
"2022-04-02T08:12:00Z",3
"2022-04-02T08:13:00Z",3
"2022-04-02T08:14:00Z",3
"2022-04-02T08:15:00Z",3
"2022-04-02T08:16:00Z",3
"2022-04-02T08:17:00Z",3
"2022-04-02T08:18:00Z",3
"2022-04-02T08:19:00Z",3
"2022-04-02T08:20:00Z",3
