"datetime","estimatedProcessedBytes"
"2022-05-27T22:28:00Z",1400
"2022-05-27T22:29:00Z",1342
"2022-05-27T22:30:00Z",2814
"2022-05-27T22:31:00Z",2648
"2022-05-27T22:32:00Z",6504
"2022-05-27T22:33:00Z",18248726
"2022-05-27T22:34:00Z",11925289
"2022-05-27T22:35:00Z",6778494
"2022-05-27T22:36:00Z",32801789
"2022-05-27T22:37:00Z",22799127
"2022-05-27T22:38:00Z",28511438
"2022-05-27T22:39:00Z",44241674
"2022-05-27T22:40:00Z",18896215
"2022-05-27T22:41:00Z",45800379
"2022-05-27T22:42:00Z",27904893
"2022-05-27T22:43:00Z",40079783
"2022-05-27T22:44:00Z",56878729
"2022-05-27T22:45:00Z",23130812
"2022-05-27T22:46:00Z",58654344
"2022-05-27T22:47:00Z",33573683
"2022-05-27T22:48:00Z",34076254
"2022-05-27T22:49:00Z",55510754
"2022-05-27T22:50:00Z",21324522
"2022-05-27T22:51:00Z",56956012
"2022-05-27T22:52:00Z",35793057
"2022-05-27T22:53:00Z",31699850
"2022-05-27T22:54:00Z",59869570
"2022-05-27T22:55:00Z",20485150
"2022-05-27T22:56:00Z",57292147
"2022-05-27T22:57:00Z",37993031
"2022-05-27T22:58:00Z",30910572
"2022-05-27T22:59:00Z",61439232
"2022-05-27T23:00:00Z",13068523
"2022-05-27T23:01:00Z",3152517
"2022-05-27T23:02:00Z",52503659
"2022-05-27T23:03:00Z",67187521
"2022-05-27T23:04:00Z",69173997
"2022-05-27T23:05:00Z",69460060
"2022-05-27T23:06:00Z",70098869
"2022-05-27T23:07:00Z",16374031
"2022-05-27T23:08:00Z",54804051
"2022-05-27T23:09:00Z",71122710
"2022-05-27T23:10:00Z",69027924
"2022-05-27T23:11:00Z",68643822
"2022-05-27T23:12:00Z",69023397
"2022-05-27T23:13:00Z",14378240
"2022-05-27T23:14:00Z",49965390
"2022-05-27T23:15:00Z",67175079
"2022-05-27T23:16:00Z",65977025
"2022-05-27T23:17:00Z",66856721
"2022-05-27T23:18:00Z",67568643
"2022-05-27T23:19:00Z",16198799
"2022-05-27T23:20:00Z",49137644
"2022-05-27T23:21:00Z",70071566
"2022-05-27T23:22:00Z",68960242
"2022-05-27T23:23:00Z",70539258
"2022-05-27T23:24:00Z",69627121
"2022-05-27T23:25:00Z",20081263
"2022-05-27T23:26:00Z",8838
"2022-05-27T23:27:00Z",2724
"2022-05-27T23:28:00Z",2685892
"2022-05-27T23:29:00Z",11487202
"2022-05-27T23:30:00Z",14821734
"2022-05-27T23:31:00Z",14720052
"2022-05-27T23:32:00Z",15462340
"2022-05-27T23:33:00Z",15015975
"2022-05-27T23:34:00Z",15907813
"2022-05-27T23:35:00Z",20762373
"2022-05-27T23:36:00Z",34009390
"2022-05-27T23:37:00Z",41323454
"2022-05-27T23:38:00Z",43370887
"2022-05-27T23:39:00Z",42179285
"2022-05-27T23:40:00Z",41717671
"2022-05-27T23:41:00Z",43042934
"2022-05-27T23:42:00Z",66063622
"2022-05-27T23:43:00Z",20604829
"2022-05-27T23:44:00Z",3330
"2022-05-27T23:45:00Z",3042
"2022-05-27T23:46:00Z",11073724
"2022-05-27T23:47:00Z",20826672
"2022-05-27T23:48:00Z",23757543
"2022-05-27T23:49:00Z",30317301
"2022-05-27T23:50:00Z",47841349
"2022-05-27T23:51:00Z",48985887
"2022-05-27T23:52:00Z",49227487
"2022-05-27T23:53:00Z",47167363
"2022-05-27T23:54:00Z",48476791
"2022-05-27T23:55:00Z",49827256
"2022-05-27T23:56:00Z",67630318
"2022-05-27T23:57:00Z",68336921
"2022-05-27T23:58:00Z",68153788
"2022-05-27T23:59:00Z",68434933
"2022-05-28T00:00:00Z",53849792
"2022-05-28T00:01:00Z",1706175
"2022-05-28T00:02:00Z",3106
"2022-05-28T00:03:00Z",5785327
"2022-05-28T00:04:00Z",14937660
"2022-05-28T00:05:00Z",16706899
"2022-05-28T00:06:00Z",17252397
"2022-05-28T00:07:00Z",15951489
"2022-05-28T00:08:00Z",14596884
"2022-05-28T00:09:00Z",21088811
"2022-05-28T00:10:00Z",33247531
"2022-05-28T00:11:00Z",39341067
"2022-05-28T00:12:00Z",40139978
"2022-05-28T00:13:00Z",38210441
"2022-05-28T00:14:00Z",40385520
"2022-05-28T00:15:00Z",43890326
"2022-05-28T00:16:00Z",66905049
"2022-05-28T00:17:00Z",61316467
"2022-05-28T00:18:00Z",12776800
"2022-05-28T00:19:00Z",4268
