"datetime","groupInServiceCapacity"
"2022-06-04T07:18:00Z",1
"2022-06-04T07:19:00Z",1
"2022-06-04T07:20:00Z",1
"2022-06-04T07:21:00Z",1
"2022-06-04T07:22:00Z",1
"2022-06-04T07:23:00Z",3
"2022-06-04T07:24:00Z",3
"2022-06-04T07:25:00Z",3
"2022-06-04T07:26:00Z",3
"2022-06-04T07:27:00Z",3
"2022-06-04T07:28:00Z",3
"2022-06-04T07:29:00Z",3
"2022-06-04T07:30:00Z",3
"2022-06-04T07:31:00Z",3
"2022-06-04T07:32:00Z",3
"2022-06-04T07:33:00Z",3
"2022-06-04T07:34:00Z",3
"2022-06-04T07:35:00Z",3
"2022-06-04T07:36:00Z",3
"2022-06-04T07:37:00Z",3
"2022-06-04T07:38:00Z",3
"2022-06-04T07:39:00Z",3
"2022-06-04T07:40:00Z",3
"2022-06-04T07:41:00Z",3
"2022-06-04T07:42:00Z",3
"2022-06-04T07:43:00Z",3
"2022-06-04T07:44:00Z",3
"2022-06-04T07:45:00Z",3
"2022-06-04T07:46:00Z",3
"2022-06-04T07:47:00Z",3
"2022-06-04T07:48:00Z",3
"2022-06-04T07:49:00Z",3
"2022-06-04T07:50:00Z",3
"2022-06-04T07:51:00Z",3
"2022-06-04T07:52:00Z",3
"2022-06-04T07:53:00Z",3
"2022-06-04T07:54:00Z",3
"2022-06-04T07:55:00Z",3
"2022-06-04T07:56:00Z",3
"2022-06-04T07:57:00Z",3
"2022-06-04T07:58:00Z",3
"2022-06-04T07:59:00Z",3
"2022-06-04T08:00:00Z",3
"2022-06-04T08:01:00Z",3
"2022-06-04T08:02:00Z",3
"2022-06-04T08:03:00Z",3
"2022-06-04T08:04:00Z",3
"2022-06-04T08:05:00Z",3
"2022-06-04T08:06:00Z",3
"2022-06-04T08:07:00Z",3
"2022-06-04T08:08:00Z",3
"2022-06-04T08:09:00Z",3
"2022-06-04T08:10:00Z",3
"2022-06-04T08:11:00Z",3
"2022-06-04T08:12:00Z",3
"2022-06-04T08:13:00Z",3
"2022-06-04T08:14:00Z",3
"2022-06-04T08:15:00Z",0
"2022-06-04T08:16:00Z",1
"2022-06-04T08:17:00Z",1
"2022-06-04T08:18:00Z",1
"2022-06-04T08:19:00Z",1
"2022-06-04T08:20:00Z",1
"2022-06-04T08:21:00Z",1
"2022-06-04T08:22:00Z",1
"2022-06-04T08:23:00Z",2
"2022-06-04T08:24:00Z",2
"2022-06-04T08:25:00Z",2
"2022-06-04T08:26:00Z",2
"2022-06-04T08:27:00Z",2
"2022-06-04T08:28:00Z",2
"2022-06-04T08:29:00Z",3
"2022-06-04T08:30:00Z",3
"2022-06-04T08:31:00Z",3
"2022-06-04T08:32:00Z",3
"2022-06-04T08:33:00Z",1
"2022-06-04T08:34:00Z",1
"2022-06-04T08:35:00Z",1
"2022-06-04T08:36:00Z",1
"2022-06-04T08:37:00Z",1
"2022-06-04T08:38:00Z",1
"2022-06-04T08:39:00Z",1
"2022-06-04T08:40:00Z",1
"2022-06-04T08:41:00Z",2
"2022-06-04T08:42:00Z",2
"2022-06-04T08:43:00Z",2
"2022-06-04T08:44:00Z",2
"2022-06-04T08:45:00Z",2
"2022-06-04T08:46:00Z",2
"2022-06-04T08:47:00Z",3
"2022-06-04T08:48:00Z",3
"2022-06-04T08:49:00Z",3
"2022-06-04T08:50:00Z",1
"2022-06-04T08:51:00Z",1
"2022-06-04T08:52:00Z",1
"2022-06-04T08:53:00Z",1
"2022-06-04T08:54:00Z",1
"2022-06-04T08:55:00Z",1
"2022-06-04T08:56:00Z",1
"2022-06-04T08:57:00Z",1
"2022-06-04T08:58:00Z",2
"2022-06-04T08:59:00Z",2
"2022-06-04T09:00:00Z",2
"2022-06-04T09:01:00Z",2
"2022-06-04T09:02:00Z",2
"2022-06-04T09:03:00Z",2
"2022-06-04T09:04:00Z",3
"2022-06-04T09:05:00Z",3
"2022-06-04T09:06:00Z",3
"2022-06-04T09:07:00Z",3
"2022-06-04T09:08:00Z",3
"2022-06-04T09:09:00Z",3
