"datetime","groupInServiceCapacity"
"2022-05-23T20:33:00Z",1
"2022-05-23T20:34:00Z",1
"2022-05-23T20:35:00Z",1
"2022-05-23T20:36:00Z",1
"2022-05-23T20:37:00Z",1
"2022-05-23T20:38:00Z",3
"2022-05-23T20:39:00Z",3
"2022-05-23T20:40:00Z",3
"2022-05-23T20:41:00Z",3
"2022-05-23T20:42:00Z",3
"2022-05-23T20:43:00Z",3
"2022-05-23T20:44:00Z",3
"2022-05-23T20:45:00Z",3
"2022-05-23T20:46:00Z",3
"2022-05-23T20:47:00Z",3
"2022-05-23T20:48:00Z",3
"2022-05-23T20:49:00Z",3
"2022-05-23T20:50:00Z",3
"2022-05-23T20:51:00Z",3
"2022-05-23T20:52:00Z",3
"2022-05-23T20:53:00Z",3
"2022-05-23T20:54:00Z",3
"2022-05-23T20:55:00Z",3
"2022-05-23T20:56:00Z",3
"2022-05-23T20:57:00Z",3
"2022-05-23T20:58:00Z",3
"2022-05-23T20:59:00Z",3
"2022-05-23T21:00:00Z",3
"2022-05-23T21:01:00Z",3
"2022-05-23T21:02:00Z",3
"2022-05-23T21:03:00Z",3
"2022-05-23T21:04:00Z",3
"2022-05-23T21:05:00Z",3
"2022-05-23T21:06:00Z",3
"2022-05-23T21:07:00Z",3
"2022-05-23T21:08:00Z",3
"2022-05-23T21:09:00Z",3
"2022-05-23T21:10:00Z",3
"2022-05-23T21:11:00Z",3
"2022-05-23T21:12:00Z",3
"2022-05-23T21:13:00Z",3
"2022-05-23T21:14:00Z",3
"2022-05-23T21:15:00Z",3
"2022-05-23T21:16:00Z",3
"2022-05-23T21:17:00Z",3
"2022-05-23T21:18:00Z",3
"2022-05-23T21:19:00Z",3
"2022-05-23T21:20:00Z",3
"2022-05-23T21:21:00Z",3
"2022-05-23T21:22:00Z",3
"2022-05-23T21:23:00Z",3
"2022-05-23T21:24:00Z",3
"2022-05-23T21:25:00Z",3
"2022-05-23T21:26:00Z",3
"2022-05-23T21:27:00Z",3
"2022-05-23T21:28:00Z",3
"2022-05-23T21:29:00Z",3
"2022-05-23T21:30:00Z",3
"2022-05-23T21:31:00Z",3
"2022-05-23T21:32:00Z",3
"2022-05-23T21:33:00Z",3
"2022-05-23T21:34:00Z",3
"2022-05-23T21:35:00Z",3
"2022-05-23T21:36:00Z",3
"2022-05-23T21:37:00Z",3
"2022-05-23T21:38:00Z",3
"2022-05-23T21:39:00Z",1
"2022-05-23T21:40:00Z",1
"2022-05-23T21:41:00Z",1
"2022-05-23T21:42:00Z",1
"2022-05-23T21:43:00Z",1
"2022-05-23T21:44:00Z",2
"2022-05-23T21:45:00Z",2
"2022-05-23T21:46:00Z",3
"2022-05-23T21:47:00Z",3
"2022-05-23T21:48:00Z",3
"2022-05-23T21:49:00Z",3
"2022-05-23T21:50:00Z",3
"2022-05-23T21:51:00Z",3
"2022-05-23T21:52:00Z",3
"2022-05-23T21:53:00Z",3
"2022-05-23T21:54:00Z",3
"2022-05-23T21:55:00Z",3
"2022-05-23T21:56:00Z",3
"2022-05-23T21:57:00Z",1
"2022-05-23T21:58:00Z",1
"2022-05-23T21:59:00Z",1
"2022-05-23T22:00:00Z",1
"2022-05-23T22:01:00Z",1
"2022-05-23T22:02:00Z",2
"2022-05-23T22:03:00Z",2
"2022-05-23T22:04:00Z",3
"2022-05-23T22:05:00Z",3
"2022-05-23T22:06:00Z",3
"2022-05-23T22:07:00Z",3
"2022-05-23T22:08:00Z",3
"2022-05-23T22:09:00Z",3
"2022-05-23T22:10:00Z",3
"2022-05-23T22:11:00Z",3
"2022-05-23T22:12:00Z",3
"2022-05-23T22:13:00Z",3
"2022-05-23T22:14:00Z",3
"2022-05-23T22:15:00Z",3
"2022-05-23T22:16:00Z",1
"2022-05-23T22:17:00Z",1
"2022-05-23T22:18:00Z",1
"2022-05-23T22:19:00Z",1
"2022-05-23T22:20:00Z",1
"2022-05-23T22:21:00Z",2
"2022-05-23T22:22:00Z",2
"2022-05-23T22:23:00Z",3
"2022-05-23T22:24:00Z",3
"2022-05-23T22:25:00Z",3
"2022-05-23T22:26:00Z",3
"2022-05-23T22:27:00Z",3
"2022-05-23T22:28:00Z",3
"2022-05-23T22:29:00Z",3
"2022-05-23T22:30:00Z",3
"2022-05-23T22:31:00Z",3
"2022-05-23T22:32:00Z",3
"2022-05-23T22:33:00Z",3
"2022-05-23T22:34:00Z",3
"2022-05-23T22:35:00Z",3
"2022-05-23T22:36:00Z",3
"2022-05-23T22:37:00Z",3
