"datetime","estimatedALBActiveConnectionCount"
"2022-03-24T20:05:00Z",3
"2022-03-24T20:06:00Z",3
"2022-03-24T20:07:00Z",3
"2022-03-24T20:08:00Z",4
"2022-03-24T20:09:00Z",63.5
"2022-03-24T20:10:00Z",67.5
"2022-03-24T20:11:00Z",68
"2022-03-24T20:12:00Z",8
"2022-03-24T20:13:00Z",67
"2022-03-24T20:14:00Z",38.5
"2022-03-24T20:15:00Z",8
"2022-03-24T20:16:00Z",39
"2022-03-24T20:17:00Z",38.75
"2022-03-24T20:18:00Z",38.75
"2022-03-24T20:19:00Z",8.5
"2022-03-24T20:20:00Z",40
"2022-03-24T20:21:00Z",40.25
"2022-03-24T20:22:00Z",7.75
"2022-03-24T20:23:00Z",29.666666666666668
"2022-03-24T20:24:00Z",29.666666666666668
"2022-03-24T20:25:00Z",8.666666666666666
"2022-03-24T20:26:00Z",30.166666666666668
"2022-03-24T20:27:00Z",30.333333333333332
"2022-03-24T20:28:00Z",8.666666666666666
"2022-03-24T20:29:00Z",30.666666666666668
"2022-03-24T20:30:00Z",30.5
"2022-03-24T20:31:00Z",10.333333333333334
"2022-03-24T20:32:00Z",6.333333333333333
"2022-03-24T20:33:00Z",24.5
"2022-03-24T20:34:00Z",8.375
"2022-03-24T20:35:00Z",16.5
"2022-03-24T20:36:00Z",25.375
"2022-03-24T20:37:00Z",25.375
"2022-03-24T20:38:00Z",8.625
"2022-03-24T20:39:00Z",26.375
"2022-03-24T20:40:00Z",26.125
"2022-03-24T20:41:00Z",20.166666666666668
"2022-03-24T20:42:00Z",20.833333333333332
"2022-03-24T20:43:00Z",29.833333333333332
"2022-03-24T20:44:00Z",19.666666666666668
"2022-03-24T20:45:00Z",8
"2022-03-24T20:46:00Z",19.833333333333332
"2022-03-24T20:47:00Z",30.666666666666668
"2022-03-24T20:48:00Z",36
"2022-03-24T20:49:00Z",44.25
"2022-03-24T20:50:00Z",43.25
"2022-03-24T20:51:00Z",24.75
"2022-03-24T20:52:00Z",25.5
"2022-03-24T20:53:00Z",42
"2022-03-24T20:54:00Z",42.5
"2022-03-24T20:55:00Z",43
"2022-03-24T20:56:00Z",42.75
"2022-03-24T20:57:00Z",25
"2022-03-24T20:58:00Z",25
"2022-03-24T20:59:00Z",40.5
"2022-03-24T21:00:00Z",78.5
"2022-03-24T21:01:00Z",77.5
"2022-03-24T21:02:00Z",77.5
"2022-03-24T21:03:00Z",42
"2022-03-24T21:04:00Z",19
"2022-03-24T21:05:00Z",77.5
"2022-03-24T21:06:00Z",77.5
"2022-03-24T21:07:00Z",76
"2022-03-24T21:08:00Z",75.5
"2022-03-24T21:09:00Z",77.5
"2022-03-24T21:10:00Z",5.5
"2022-03-24T21:11:00Z",3.5
"2022-03-24T21:12:00Z",3.5
"2022-03-24T21:13:00Z",38
"2022-03-24T21:14:00Z",73
"2022-03-24T21:15:00Z",73
"2022-03-24T21:16:00Z",73
"2022-03-24T21:17:00Z",72
"2022-03-24T21:18:00Z",93.5
"2022-03-24T21:19:00Z",95.5
"2022-03-24T21:20:00Z",77
"2022-03-24T21:21:00Z",75.5
"2022-03-24T21:22:00Z",77
"2022-03-24T21:23:00Z",77
"2022-03-24T21:24:00Z",77.5
"2022-03-24T21:25:00Z",42.5
"2022-03-24T21:26:00Z",77.5
"2022-03-24T21:27:00Z",42.5
"2022-03-24T21:28:00Z",41.5
"2022-03-24T21:29:00Z",3.5
"2022-03-24T21:30:00Z",3.5
"2022-03-24T21:31:00Z",38.5
"2022-03-24T21:32:00Z",73.5
"2022-03-24T21:33:00Z",73.5
"2022-03-24T21:34:00Z",72.5
"2022-03-24T21:35:00Z",73.5
"2022-03-24T21:36:00Z",93
"2022-03-24T21:37:00Z",94
"2022-03-24T21:38:00Z",78
"2022-03-24T21:39:00Z",77
"2022-03-24T21:40:00Z",78
"2022-03-24T21:41:00Z",77.5
"2022-03-24T21:42:00Z",78
"2022-03-24T21:43:00Z",75.5
"2022-03-24T21:44:00Z",77.5
"2022-03-24T21:45:00Z",41.5
"2022-03-24T21:46:00Z",4
"2022-03-24T21:47:00Z",3.5
"2022-03-24T21:48:00Z",38.5
"2022-03-24T21:49:00Z",73.5
"2022-03-24T21:50:00Z",73.5
"2022-03-24T21:51:00Z",73.5
"2022-03-24T21:52:00Z",73.5
"2022-03-24T21:53:00Z",92.5
"2022-03-24T21:54:00Z",95
"2022-03-24T21:55:00Z",75.5
"2022-03-24T21:56:00Z",77.5
"2022-03-24T21:57:00Z",75.5
"2022-03-24T21:58:00Z",76.5
"2022-03-24T21:59:00Z",78
"2022-03-24T22:00:00Z",78
"2022-03-24T22:01:00Z",78
"2022-03-24T22:02:00Z",43
"2022-03-24T22:03:00Z",8
"2022-03-24T22:04:00Z",8
