"datetime","groupInServiceCapacity"
"2022-05-21T10:25:00Z",1
"2022-05-21T10:26:00Z",1
"2022-05-21T10:27:00Z",1
"2022-05-21T10:28:00Z",1
"2022-05-21T10:29:00Z",2
"2022-05-21T10:30:00Z",3
"2022-05-21T10:31:00Z",3
"2022-05-21T10:32:00Z",3
"2022-05-21T10:33:00Z",3
"2022-05-21T10:34:00Z",3
"2022-05-21T10:35:00Z",3
"2022-05-21T10:36:00Z",3
"2022-05-21T10:37:00Z",3
"2022-05-21T10:38:00Z",3
"2022-05-21T10:39:00Z",3
"2022-05-21T10:40:00Z",3
"2022-05-21T10:41:00Z",3
"2022-05-21T10:42:00Z",3
"2022-05-21T10:43:00Z",3
"2022-05-21T10:44:00Z",3
"2022-05-21T10:45:00Z",3
"2022-05-21T10:46:00Z",3
"2022-05-21T10:47:00Z",3
"2022-05-21T10:48:00Z",3
"2022-05-21T10:49:00Z",3
"2022-05-21T10:50:00Z",3
"2022-05-21T10:51:00Z",3
"2022-05-21T10:52:00Z",3
"2022-05-21T10:53:00Z",3
"2022-05-21T10:54:00Z",3
"2022-05-21T10:55:00Z",3
"2022-05-21T10:56:00Z",3
"2022-05-21T10:57:00Z",3
"2022-05-21T10:58:00Z",3
"2022-05-21T10:59:00Z",3
"2022-05-21T11:00:00Z",3
"2022-05-21T11:01:00Z",3
"2022-05-21T11:02:00Z",3
"2022-05-21T11:03:00Z",3
"2022-05-21T11:04:00Z",3
"2022-05-21T11:05:00Z",3
"2022-05-21T11:06:00Z",3
"2022-05-21T11:07:00Z",3
"2022-05-21T11:08:00Z",3
"2022-05-21T11:09:00Z",3
"2022-05-21T11:10:00Z",3
"2022-05-21T11:11:00Z",3
"2022-05-21T11:12:00Z",3
"2022-05-21T11:13:00Z",3
"2022-05-21T11:14:00Z",3
"2022-05-21T11:15:00Z",3
"2022-05-21T11:16:00Z",3
"2022-05-21T11:17:00Z",3
"2022-05-21T11:18:00Z",3
"2022-05-21T11:19:00Z",3
"2022-05-21T11:20:00Z",3
"2022-05-21T11:21:00Z",3
"2022-05-21T11:22:00Z",3
"2022-05-21T11:23:00Z",3
"2022-05-21T11:24:00Z",1
"2022-05-21T11:25:00Z",1
"2022-05-21T11:26:00Z",1
"2022-05-21T11:27:00Z",1
"2022-05-21T11:28:00Z",2
"2022-05-21T11:29:00Z",2
"2022-05-21T11:30:00Z",2
"2022-05-21T11:31:00Z",3
"2022-05-21T11:32:00Z",3
"2022-05-21T11:33:00Z",3
"2022-05-21T11:34:00Z",3
"2022-05-21T11:35:00Z",3
"2022-05-21T11:36:00Z",3
"2022-05-21T11:37:00Z",3
"2022-05-21T11:38:00Z",3
"2022-05-21T11:39:00Z",3
"2022-05-21T11:40:00Z",3
"2022-05-21T11:41:00Z",3
"2022-05-21T11:42:00Z",1
"2022-05-21T11:43:00Z",1
"2022-05-21T11:44:00Z",1
"2022-05-21T11:45:00Z",1
"2022-05-21T11:46:00Z",1
"2022-05-21T11:47:00Z",2
"2022-05-21T11:48:00Z",2
"2022-05-21T11:49:00Z",2
"2022-05-21T11:50:00Z",3
"2022-05-21T11:51:00Z",3
"2022-05-21T11:52:00Z",3
"2022-05-21T11:53:00Z",3
"2022-05-21T11:54:00Z",3
"2022-05-21T11:55:00Z",3
"2022-05-21T11:56:00Z",3
"2022-05-21T11:57:00Z",3
"2022-05-21T11:58:00Z",3
"2022-05-21T11:59:00Z",3
"2022-05-21T12:00:00Z",3
"2022-05-21T12:01:00Z",1
"2022-05-21T12:02:00Z",1
"2022-05-21T12:03:00Z",1
"2022-05-21T12:04:00Z",1
"2022-05-21T12:05:00Z",1
"2022-05-21T12:06:00Z",2
"2022-05-21T12:07:00Z",2
"2022-05-21T12:08:00Z",2
"2022-05-21T12:09:00Z",3
"2022-05-21T12:10:00Z",3
"2022-05-21T12:11:00Z",3
"2022-05-21T12:12:00Z",3
"2022-05-21T12:13:00Z",3
"2022-05-21T12:14:00Z",3
"2022-05-21T12:15:00Z",3
"2022-05-21T12:16:00Z",3
"2022-05-21T12:17:00Z",3
"2022-05-21T12:18:00Z",3
"2022-05-21T12:19:00Z",3
"2022-05-21T12:20:00Z",3
"2022-05-21T12:21:00Z",3
"2022-05-21T12:22:00Z",3
