"datetime","groupInServiceCapacity"
"2022-05-30T06:15:00Z",1
"2022-05-30T06:16:00Z",1
"2022-05-30T06:17:00Z",1
"2022-05-30T06:18:00Z",1
"2022-05-30T06:19:00Z",3
"2022-05-30T06:20:00Z",3
"2022-05-30T06:21:00Z",3
"2022-05-30T06:22:00Z",3
"2022-05-30T06:23:00Z",3
"2022-05-30T06:24:00Z",3
"2022-05-30T06:25:00Z",3
"2022-05-30T06:26:00Z",3
"2022-05-30T06:27:00Z",3
"2022-05-30T06:28:00Z",3
"2022-05-30T06:29:00Z",3
"2022-05-30T06:30:00Z",3
"2022-05-30T06:31:00Z",3
"2022-05-30T06:32:00Z",3
"2022-05-30T06:33:00Z",3
"2022-05-30T06:34:00Z",3
"2022-05-30T06:35:00Z",3
"2022-05-30T06:36:00Z",3
"2022-05-30T06:37:00Z",3
"2022-05-30T06:38:00Z",3
"2022-05-30T06:39:00Z",3
"2022-05-30T06:40:00Z",3
"2022-05-30T06:41:00Z",3
"2022-05-30T06:42:00Z",3
"2022-05-30T06:43:00Z",3
"2022-05-30T06:44:00Z",3
"2022-05-30T06:45:00Z",3
"2022-05-30T06:46:00Z",3
"2022-05-30T06:47:00Z",3
"2022-05-30T06:48:00Z",3
"2022-05-30T06:49:00Z",3
"2022-05-30T06:50:00Z",3
"2022-05-30T06:51:00Z",3
"2022-05-30T06:52:00Z",3
"2022-05-30T06:53:00Z",3
"2022-05-30T06:54:00Z",3
"2022-05-30T06:55:00Z",3
"2022-05-30T06:56:00Z",3
"2022-05-30T06:57:00Z",3
"2022-05-30T06:58:00Z",3
"2022-05-30T06:59:00Z",3
"2022-05-30T07:00:00Z",3
"2022-05-30T07:01:00Z",3
"2022-05-30T07:02:00Z",3
"2022-05-30T07:03:00Z",3
"2022-05-30T07:04:00Z",3
"2022-05-30T07:05:00Z",3
"2022-05-30T07:06:00Z",3
"2022-05-30T07:07:00Z",3
"2022-05-30T07:08:00Z",3
"2022-05-30T07:09:00Z",3
"2022-05-30T07:10:00Z",3
"2022-05-30T07:11:00Z",3
"2022-05-30T07:12:00Z",0
"2022-05-30T07:13:00Z",1
"2022-05-30T07:14:00Z",1
"2022-05-30T07:15:00Z",1
"2022-05-30T07:16:00Z",1
"2022-05-30T07:17:00Z",1
"2022-05-30T07:18:00Z",1
"2022-05-30T07:19:00Z",1
"2022-05-30T07:20:00Z",2
"2022-05-30T07:21:00Z",2
"2022-05-30T07:22:00Z",2
"2022-05-30T07:23:00Z",2
"2022-05-30T07:24:00Z",2
"2022-05-30T07:25:00Z",2
"2022-05-30T07:26:00Z",3
"2022-05-30T07:27:00Z",3
"2022-05-30T07:28:00Z",3
"2022-05-30T07:29:00Z",3
"2022-05-30T07:30:00Z",1
"2022-05-30T07:31:00Z",1
"2022-05-30T07:32:00Z",1
"2022-05-30T07:33:00Z",1
"2022-05-30T07:34:00Z",1
"2022-05-30T07:35:00Z",1
"2022-05-30T07:36:00Z",1
"2022-05-30T07:37:00Z",2
"2022-05-30T07:38:00Z",2
"2022-05-30T07:39:00Z",2
"2022-05-30T07:40:00Z",2
"2022-05-30T07:41:00Z",2
"2022-05-30T07:42:00Z",2
"2022-05-30T07:43:00Z",3
"2022-05-30T07:44:00Z",3
"2022-05-30T07:45:00Z",3
"2022-05-30T07:46:00Z",3
"2022-05-30T07:47:00Z",1
"2022-05-30T07:48:00Z",1
"2022-05-30T07:49:00Z",1
"2022-05-30T07:50:00Z",1
"2022-05-30T07:51:00Z",1
"2022-05-30T07:52:00Z",1
"2022-05-30T07:53:00Z",1
"2022-05-30T07:54:00Z",1
"2022-05-30T07:55:00Z",2
"2022-05-30T07:56:00Z",2
"2022-05-30T07:57:00Z",2
"2022-05-30T07:58:00Z",2
"2022-05-30T07:59:00Z",2
"2022-05-30T08:00:00Z",2
"2022-05-30T08:01:00Z",3
"2022-05-30T08:02:00Z",3
"2022-05-30T08:03:00Z",3
"2022-05-30T08:04:00Z",3
"2022-05-30T08:05:00Z",3
"2022-05-30T08:06:00Z",3
