"datetime","estimatedALBActiveConnectionCount"
"2022-03-28T03:11:00Z",67
"2022-03-28T03:12:00Z",65
"2022-03-28T03:13:00Z",7
"2022-03-28T03:14:00Z",5.5
"2022-03-28T03:15:00Z",37
"2022-03-28T03:16:00Z",7
"2022-03-28T03:17:00Z",38
"2022-03-28T03:18:00Z",37.5
"2022-03-28T03:19:00Z",7.25
"2022-03-28T03:20:00Z",7.5
"2022-03-28T03:21:00Z",38.5
"2022-03-28T03:22:00Z",38.75
"2022-03-28T03:23:00Z",6.75
"2022-03-28T03:24:00Z",4.5
"2022-03-28T03:25:00Z",28.666666666666668
"2022-03-28T03:26:00Z",7.333333333333333
"2022-03-28T03:27:00Z",29
"2022-03-28T03:28:00Z",28.833333333333332
"2022-03-28T03:29:00Z",7.333333333333333
"2022-03-28T03:30:00Z",18.333333333333332
"2022-03-28T03:31:00Z",29.333333333333332
"2022-03-28T03:32:00Z",29.5
"2022-03-28T03:33:00Z",7.5
"2022-03-28T03:34:00Z",30
"2022-03-28T03:35:00Z",30
"2022-03-28T03:36:00Z",7.666666666666667
"2022-03-28T03:37:00Z",30.666666666666668
"2022-03-28T03:38:00Z",30.833333333333332
"2022-03-28T03:39:00Z",8
"2022-03-28T03:40:00Z",9
"2022-03-28T03:41:00Z",6.5
"2022-03-28T03:42:00Z",30.833333333333332
"2022-03-28T03:43:00Z",7.666666666666667
"2022-03-28T03:44:00Z",30.666666666666668
"2022-03-28T03:45:00Z",31.166666666666668
"2022-03-28T03:46:00Z",7.833333333333333
"2022-03-28T03:47:00Z",7.666666666666667
"2022-03-28T03:48:00Z",19.333333333333332
"2022-03-28T03:49:00Z",30.666666666666668
"2022-03-28T03:50:00Z",19.166666666666668
"2022-03-28T03:51:00Z",30.5
"2022-03-28T03:52:00Z",44.25
"2022-03-28T03:53:00Z",43.5
"2022-03-28T03:54:00Z",7.75
"2022-03-28T03:55:00Z",42.75
"2022-03-28T03:56:00Z",42.75
"2022-03-28T03:57:00Z",42.75
"2022-03-28T03:58:00Z",42.25
"2022-03-28T03:59:00Z",42.5
"2022-03-28T04:00:00Z",7.75
"2022-03-28T04:01:00Z",42
"2022-03-28T04:02:00Z",42.5
"2022-03-28T04:03:00Z",42.5
"2022-03-28T04:04:00Z",42
"2022-03-28T04:05:00Z",42
"2022-03-28T04:06:00Z",6.75
"2022-03-28T04:07:00Z",40.75
"2022-03-28T04:08:00Z",78.5
"2022-03-28T04:09:00Z",79.5
"2022-03-28T04:10:00Z",79
"2022-03-28T04:11:00Z",76.5
"2022-03-28T04:12:00Z",7.5
"2022-03-28T04:13:00Z",5.5
"2022-03-28T04:14:00Z",3.5
"2022-03-28T04:15:00Z",3.5
"2022-03-28T04:16:00Z",73.5
"2022-03-28T04:17:00Z",73.5
"2022-03-28T04:18:00Z",73.5
"2022-03-28T04:19:00Z",111.5
"2022-03-28T04:20:00Z",42.5
"2022-03-28T04:21:00Z",42.5
"2022-03-28T04:22:00Z",77.5
"2022-03-28T04:23:00Z",77.5
"2022-03-28T04:24:00Z",78
"2022-03-28T04:25:00Z",77.5
"2022-03-28T04:26:00Z",78
"2022-03-28T04:27:00Z",77.5
"2022-03-28T04:28:00Z",77
"2022-03-28T04:29:00Z",77.5
"2022-03-28T04:30:00Z",77.5
"2022-03-28T04:31:00Z",7.5
"2022-03-28T04:32:00Z",5.5
"2022-03-28T04:33:00Z",3.5
"2022-03-28T04:34:00Z",3.5
"2022-03-28T04:35:00Z",71.5
"2022-03-28T04:36:00Z",74
"2022-03-28T04:37:00Z",38.5
"2022-03-28T04:38:00Z",105.5
"2022-03-28T04:39:00Z",42.5
"2022-03-28T04:40:00Z",77.5
"2022-03-28T04:41:00Z",77.5
"2022-03-28T04:42:00Z",77
"2022-03-28T04:43:00Z",77.5
"2022-03-28T04:44:00Z",77
"2022-03-28T04:45:00Z",76.5
"2022-03-28T04:46:00Z",77
"2022-03-28T04:47:00Z",77.5
"2022-03-28T04:48:00Z",76
"2022-03-28T04:49:00Z",76.5
"2022-03-28T04:50:00Z",8
"2022-03-28T04:51:00Z",5.5
"2022-03-28T04:52:00Z",3.5
"2022-03-28T04:53:00Z",3.5
"2022-03-28T04:54:00Z",73.5
"2022-03-28T04:55:00Z",73.5
"2022-03-28T04:56:00Z",38.5
"2022-03-28T04:57:00Z",77.5
"2022-03-28T04:58:00Z",77
"2022-03-28T04:59:00Z",77.5
"2022-03-28T05:00:00Z",77.5
"2022-03-28T05:01:00Z",77.5
"2022-03-28T05:02:00Z",77.5
"2022-03-28T05:03:00Z",76.5
"2022-03-28T05:04:00Z",78
"2022-03-28T05:05:00Z",75
"2022-03-28T05:06:00Z",78
"2022-03-28T05:07:00Z",77.5
"2022-03-28T05:08:00Z",78
"2022-03-28T05:09:00Z",8
"2022-03-28T05:10:00Z",7
"2022-03-28T05:11:00Z",7
