"datetime","backendConnectionErrors"
"2022-05-19T07:20:00Z",100
"2022-05-19T07:22:00Z",100
"2022-05-19T07:23:00Z",202
"2022-05-19T08:00:00Z",100
"2022-05-19T08:01:00Z",1
"2022-05-19T08:03:00Z",1
"2022-05-19T08:16:00Z",202
"2022-05-19T08:23:00Z",102
"2022-05-19T08:29:00Z",201
"2022-05-19T08:41:00Z",101
"2022-05-19T08:47:00Z",210
"2022-05-19T08:50:00Z",100
"2022-05-19T08:59:00Z",200
"2022-05-19T09:00:00Z",2
"2022-05-19T09:05:00Z",101
"2022-05-19T09:06:00Z",2
