"datetime","estimatedALBActiveConnectionCount"
"2022-05-26T23:56:00Z",12
"2022-05-26T23:57:00Z",7
"2022-05-26T23:58:00Z",10
"2022-05-26T23:59:00Z",13.5
"2022-05-27T00:00:00Z",7.5
"2022-05-27T00:01:00Z",14.5
"2022-05-27T00:02:00Z",14.5
"2022-05-27T00:03:00Z",7.5
"2022-05-27T00:04:00Z",15.5
"2022-05-27T00:05:00Z",7.5
"2022-05-27T00:06:00Z",16.5
"2022-05-27T00:07:00Z",16.5
"2022-05-27T00:08:00Z",7.5
"2022-05-27T00:09:00Z",17.5
"2022-05-27T00:10:00Z",12.5
"2022-05-27T00:11:00Z",8
"2022-05-27T00:12:00Z",8
"2022-05-27T00:13:00Z",18
"2022-05-27T00:14:00Z",18
"2022-05-27T00:15:00Z",18
"2022-05-27T00:16:00Z",18
"2022-05-27T00:17:00Z",18
"2022-05-27T00:18:00Z",8
"2022-05-27T00:19:00Z",18
"2022-05-27T00:20:00Z",18
"2022-05-27T00:21:00Z",18
"2022-05-27T00:22:00Z",18
"2022-05-27T00:23:00Z",18
"2022-05-27T00:24:00Z",8
"2022-05-27T00:25:00Z",18
"2022-05-27T00:26:00Z",18
"2022-05-27T00:27:00Z",18
"2022-05-27T00:28:00Z",17.5
"2022-05-27T00:29:00Z",17.5
"2022-05-27T00:30:00Z",7
"2022-05-27T00:31:00Z",17
"2022-05-27T00:32:00Z",17
"2022-05-27T00:33:00Z",17.5
"2022-05-27T00:34:00Z",17.5
"2022-05-27T00:35:00Z",17.5
"2022-05-27T00:36:00Z",8
"2022-05-27T00:37:00Z",6
"2022-05-27T00:38:00Z",3.5
"2022-05-27T00:39:00Z",3.5
"2022-05-27T00:40:00Z",13.5
"2022-05-27T00:41:00Z",13.5
"2022-05-27T00:42:00Z",13.5
"2022-05-27T00:43:00Z",13.5
"2022-05-27T00:44:00Z",15.5
"2022-05-27T00:45:00Z",17.5
"2022-05-27T00:46:00Z",18
"2022-05-27T00:47:00Z",18
"2022-05-27T00:48:00Z",18
"2022-05-27T00:49:00Z",18
"2022-05-27T00:50:00Z",18.5
"2022-05-27T00:51:00Z",13
"2022-05-27T00:52:00Z",18
"2022-05-27T00:53:00Z",18
"2022-05-27T00:54:00Z",13
"2022-05-27T00:55:00Z",7
"2022-05-27T00:56:00Z",4.5
"2022-05-27T00:57:00Z",4
"2022-05-27T00:58:00Z",4
"2022-05-27T00:59:00Z",14
"2022-05-27T01:00:00Z",13.5
"2022-05-27T01:01:00Z",13.5
"2022-05-27T01:02:00Z",13
"2022-05-27T01:03:00Z",16.5
"2022-05-27T01:04:00Z",18.5
"2022-05-27T01:05:00Z",17.5
"2022-05-27T01:06:00Z",17.5
"2022-05-27T01:07:00Z",17.5
"2022-05-27T01:08:00Z",17.5
"2022-05-27T01:09:00Z",17.5
"2022-05-27T01:10:00Z",17.5
"2022-05-27T01:11:00Z",17.5
"2022-05-27T01:12:00Z",12.5
"2022-05-27T01:13:00Z",12.5
"2022-05-27T01:14:00Z",6.5
"2022-05-27T01:15:00Z",3.5
"2022-05-27T01:16:00Z",3.5
"2022-05-27T01:17:00Z",3.5
"2022-05-27T01:18:00Z",13.5
"2022-05-27T01:19:00Z",13.5
"2022-05-27T01:20:00Z",14
"2022-05-27T01:21:00Z",18
"2022-05-27T01:22:00Z",18
"2022-05-27T01:23:00Z",18
"2022-05-27T01:24:00Z",18
"2022-05-27T01:25:00Z",18
"2022-05-27T01:26:00Z",18
"2022-05-27T01:27:00Z",18
"2022-05-27T01:28:00Z",18
"2022-05-27T01:29:00Z",18
"2022-05-27T01:30:00Z",13
"2022-05-27T01:31:00Z",17.5
"2022-05-27T01:32:00Z",13
"2022-05-27T01:33:00Z",8
"2022-05-27T01:34:00Z",8
