"datetime","backendConnectionErrors"
"2022-05-18T11:37:00Z",15
"2022-05-18T11:38:00Z",188
"2022-05-18T11:56:00Z",85
"2022-05-18T12:14:00Z",95
"2022-05-18T12:15:00Z",6
"2022-05-18T12:20:00Z",3
