"datetime","groupInServiceCapacity"
"2022-03-30T20:37:00Z",1
"2022-03-30T20:38:00Z",1
"2022-03-30T20:39:00Z",1
"2022-03-30T20:40:00Z",1
"2022-03-30T20:41:00Z",3
"2022-03-30T20:42:00Z",3
"2022-03-30T20:43:00Z",3
"2022-03-30T20:44:00Z",3
"2022-03-30T20:45:00Z",3
"2022-03-30T20:46:00Z",3
"2022-03-30T20:47:00Z",3
"2022-03-30T20:48:00Z",3
"2022-03-30T20:49:00Z",3
"2022-03-30T20:50:00Z",3
"2022-03-30T20:51:00Z",3
"2022-03-30T20:52:00Z",3
"2022-03-30T20:53:00Z",3
"2022-03-30T20:54:00Z",3
"2022-03-30T20:55:00Z",3
"2022-03-30T20:56:00Z",3
"2022-03-30T20:57:00Z",3
"2022-03-30T20:58:00Z",3
"2022-03-30T20:59:00Z",3
"2022-03-30T21:00:00Z",3
"2022-03-30T21:01:00Z",3
"2022-03-30T21:02:00Z",3
"2022-03-30T21:03:00Z",3
"2022-03-30T21:04:00Z",3
"2022-03-30T21:05:00Z",3
"2022-03-30T21:06:00Z",3
"2022-03-30T21:07:00Z",3
"2022-03-30T21:08:00Z",3
"2022-03-30T21:09:00Z",3
"2022-03-30T21:10:00Z",3
"2022-03-30T21:11:00Z",3
"2022-03-30T21:12:00Z",3
"2022-03-30T21:13:00Z",3
"2022-03-30T21:14:00Z",3
"2022-03-30T21:15:00Z",3
"2022-03-30T21:16:00Z",3
"2022-03-30T21:17:00Z",3
"2022-03-30T21:18:00Z",3
"2022-03-30T21:19:00Z",3
"2022-03-30T21:20:00Z",3
"2022-03-30T21:21:00Z",3
"2022-03-30T21:22:00Z",3
"2022-03-30T21:23:00Z",3
"2022-03-30T21:24:00Z",3
"2022-03-30T21:25:00Z",3
"2022-03-30T21:26:00Z",3
"2022-03-30T21:27:00Z",3
"2022-03-30T21:28:00Z",3
"2022-03-30T21:29:00Z",3
"2022-03-30T21:30:00Z",3
"2022-03-30T21:31:00Z",3
"2022-03-30T21:32:00Z",3
"2022-03-30T21:33:00Z",3
"2022-03-30T21:34:00Z",3
"2022-03-30T21:35:00Z",3
"2022-03-30T21:36:00Z",3
"2022-03-30T21:37:00Z",3
"2022-03-30T21:38:00Z",3
"2022-03-30T21:39:00Z",3
"2022-03-30T21:40:00Z",3
"2022-03-30T21:41:00Z",3
"2022-03-30T21:42:00Z",3
"2022-03-30T21:43:00Z",0
"2022-03-30T21:44:00Z",1
"2022-03-30T21:45:00Z",1
"2022-03-30T21:46:00Z",1
"2022-03-30T21:47:00Z",1
"2022-03-30T21:48:00Z",1
"2022-03-30T21:49:00Z",1
"2022-03-30T21:50:00Z",1
"2022-03-30T21:51:00Z",1
"2022-03-30T21:52:00Z",2
"2022-03-30T21:53:00Z",2
"2022-03-30T21:54:00Z",2
"2022-03-30T21:55:00Z",2
"2022-03-30T21:56:00Z",2
"2022-03-30T21:57:00Z",3
"2022-03-30T21:58:00Z",3
"2022-03-30T21:59:00Z",3
"2022-03-30T22:00:00Z",3
"2022-03-30T22:01:00Z",1
"2022-03-30T22:02:00Z",1
"2022-03-30T22:03:00Z",1
"2022-03-30T22:04:00Z",1
"2022-03-30T22:05:00Z",1
"2022-03-30T22:06:00Z",1
"2022-03-30T22:07:00Z",1
"2022-03-30T22:08:00Z",1
"2022-03-30T22:09:00Z",2
"2022-03-30T22:10:00Z",2
"2022-03-30T22:11:00Z",2
"2022-03-30T22:12:00Z",2
"2022-03-30T22:13:00Z",2
"2022-03-30T22:14:00Z",2
"2022-03-30T22:15:00Z",3
"2022-03-30T22:16:00Z",3
"2022-03-30T22:17:00Z",3
"2022-03-30T22:18:00Z",1
"2022-03-30T22:19:00Z",1
"2022-03-30T22:20:00Z",1
"2022-03-30T22:21:00Z",1
"2022-03-30T22:22:00Z",2
"2022-03-30T22:23:00Z",2
"2022-03-30T22:24:00Z",2
"2022-03-30T22:25:00Z",2
"2022-03-30T22:26:00Z",2
"2022-03-30T22:27:00Z",2
"2022-03-30T22:28:00Z",3
"2022-03-30T22:29:00Z",3
"2022-03-30T22:30:00Z",3
"2022-03-30T22:31:00Z",3
"2022-03-30T22:32:00Z",3
"2022-03-30T22:33:00Z",3
"2022-03-30T22:34:00Z",3
"2022-03-30T22:35:00Z",3
"2022-03-30T22:36:00Z",3
"2022-03-30T22:37:00Z",3
"2022-03-30T22:38:00Z",3
