"datetime","backendConnectionErrors"
"2022-03-30T20:37:00Z",110
"2022-03-30T20:38:00Z",12
"2022-03-30T20:39:00Z",12
"2022-03-30T20:40:00Z",12
"2022-03-30T20:41:00Z",205
"2022-03-30T20:42:00Z",1
"2022-03-30T21:43:00Z",200
"2022-03-30T21:44:00Z",304
"2022-03-30T21:52:00Z",100
"2022-03-30T21:58:00Z",100
"2022-03-30T22:09:00Z",100
"2022-03-30T22:15:00Z",100
"2022-03-30T22:22:00Z",100
"2022-03-30T22:28:00Z",100
"2022-03-30T22:29:00Z",1
