"datetime","groupDesiredCapacity"
"2022-04-04T22:24:00Z",1
"2022-04-04T22:25:00Z",1
"2022-04-04T22:26:00Z",1
"2022-04-04T22:27:00Z",1
"2022-04-04T22:28:00Z",3
"2022-04-04T22:29:00Z",3
"2022-04-04T22:30:00Z",3
"2022-04-04T22:31:00Z",3
"2022-04-04T22:32:00Z",3
"2022-04-04T22:33:00Z",3
"2022-04-04T22:34:00Z",3
"2022-04-04T22:35:00Z",3
"2022-04-04T22:36:00Z",3
"2022-04-04T22:37:00Z",3
"2022-04-04T22:38:00Z",3
"2022-04-04T22:39:00Z",3
"2022-04-04T22:40:00Z",3
"2022-04-04T22:41:00Z",3
"2022-04-04T22:42:00Z",3
"2022-04-04T22:43:00Z",3
"2022-04-04T22:44:00Z",3
"2022-04-04T22:45:00Z",3
"2022-04-04T22:46:00Z",3
"2022-04-04T22:47:00Z",3
"2022-04-04T22:48:00Z",3
"2022-04-04T22:49:00Z",3
"2022-04-04T22:50:00Z",3
"2022-04-04T22:51:00Z",3
"2022-04-04T22:52:00Z",3
"2022-04-04T22:53:00Z",3
"2022-04-04T22:54:00Z",3
"2022-04-04T22:55:00Z",3
"2022-04-04T22:56:00Z",3
"2022-04-04T22:57:00Z",3
"2022-04-04T22:58:00Z",3
"2022-04-04T22:59:00Z",3
"2022-04-04T23:00:00Z",3
"2022-04-04T23:01:00Z",3
"2022-04-04T23:02:00Z",3
"2022-04-04T23:03:00Z",3
"2022-04-04T23:04:00Z",3
"2022-04-04T23:05:00Z",3
"2022-04-04T23:06:00Z",3
"2022-04-04T23:07:00Z",3
"2022-04-04T23:08:00Z",3
"2022-04-04T23:09:00Z",3
"2022-04-04T23:10:00Z",3
"2022-04-04T23:11:00Z",3
"2022-04-04T23:12:00Z",3
"2022-04-04T23:13:00Z",3
"2022-04-04T23:14:00Z",3
"2022-04-04T23:15:00Z",3
"2022-04-04T23:16:00Z",3
"2022-04-04T23:17:00Z",3
"2022-04-04T23:18:00Z",3
"2022-04-04T23:19:00Z",3
"2022-04-04T23:20:00Z",3
"2022-04-04T23:21:00Z",3
"2022-04-04T23:22:00Z",1
"2022-04-04T23:23:00Z",1
"2022-04-04T23:24:00Z",1
"2022-04-04T23:25:00Z",1
"2022-04-04T23:26:00Z",2
"2022-04-04T23:27:00Z",2
"2022-04-04T23:28:00Z",2
"2022-04-04T23:29:00Z",3
"2022-04-04T23:30:00Z",3
"2022-04-04T23:31:00Z",3
"2022-04-04T23:32:00Z",3
"2022-04-04T23:33:00Z",3
"2022-04-04T23:34:00Z",3
"2022-04-04T23:35:00Z",3
"2022-04-04T23:36:00Z",3
"2022-04-04T23:37:00Z",3
"2022-04-04T23:38:00Z",3
"2022-04-04T23:39:00Z",3
"2022-04-04T23:40:00Z",3
"2022-04-04T23:41:00Z",1
"2022-04-04T23:42:00Z",1
"2022-04-04T23:43:00Z",1
"2022-04-04T23:44:00Z",1
"2022-04-04T23:45:00Z",1
"2022-04-04T23:46:00Z",2
"2022-04-04T23:47:00Z",2
"2022-04-04T23:48:00Z",2
"2022-04-04T23:49:00Z",3
"2022-04-04T23:50:00Z",3
"2022-04-04T23:51:00Z",3
"2022-04-04T23:52:00Z",3
"2022-04-04T23:53:00Z",3
"2022-04-04T23:54:00Z",3
"2022-04-04T23:55:00Z",3
"2022-04-04T23:56:00Z",3
"2022-04-04T23:57:00Z",3
"2022-04-04T23:58:00Z",3
"2022-04-04T23:59:00Z",1
"2022-04-05T00:00:00Z",1
"2022-04-05T00:01:00Z",1
"2022-04-05T00:02:00Z",1
"2022-04-05T00:03:00Z",2
"2022-04-05T00:04:00Z",2
"2022-04-05T00:05:00Z",2
"2022-04-05T00:06:00Z",2
"2022-04-05T00:07:00Z",3
"2022-04-05T00:08:00Z",3
"2022-04-05T00:09:00Z",3
"2022-04-05T00:10:00Z",3
"2022-04-05T00:11:00Z",3
"2022-04-05T00:12:00Z",3
"2022-04-05T00:13:00Z",3
"2022-04-05T00:14:00Z",3
"2022-04-05T00:15:00Z",3
"2022-04-05T00:16:00Z",3
"2022-04-05T00:17:00Z",3
"2022-04-05T00:18:00Z",3
"2022-04-05T00:19:00Z",3
