"datetime","backendConnectionErrors"
"2022-03-27T07:07:00Z",110
"2022-03-27T07:08:00Z",12
"2022-03-27T07:09:00Z",12
"2022-03-27T07:10:00Z",12
"2022-03-27T07:11:00Z",7
"2022-03-27T07:12:00Z",200
"2022-03-27T08:14:00Z",200
"2022-03-27T08:22:00Z",101
"2022-03-27T08:28:00Z",100
"2022-03-27T08:34:00Z",100
"2022-03-27T08:35:00Z",201
"2022-03-27T08:57:00Z",200
"2022-03-27T09:03:00Z",200
