"datetime","groupInServiceCapacity"
"2022-04-22T00:43:00Z",1
"2022-04-22T00:44:00Z",1
"2022-04-22T00:45:00Z",1
"2022-04-22T00:46:00Z",1
"2022-04-22T00:47:00Z",3
"2022-04-22T00:48:00Z",3
"2022-04-22T00:49:00Z",3
"2022-04-22T00:50:00Z",3
"2022-04-22T00:51:00Z",3
"2022-04-22T00:52:00Z",3
"2022-04-22T00:53:00Z",3
"2022-04-22T00:54:00Z",3
"2022-04-22T00:55:00Z",3
"2022-04-22T00:56:00Z",3
"2022-04-22T00:57:00Z",3
"2022-04-22T00:58:00Z",3
"2022-04-22T00:59:00Z",3
"2022-04-22T01:00:00Z",3
"2022-04-22T01:01:00Z",3
"2022-04-22T01:02:00Z",3
"2022-04-22T01:03:00Z",3
"2022-04-22T01:04:00Z",3
"2022-04-22T01:05:00Z",3
"2022-04-22T01:06:00Z",3
"2022-04-22T01:07:00Z",3
"2022-04-22T01:08:00Z",3
"2022-04-22T01:09:00Z",3
"2022-04-22T01:10:00Z",3
"2022-04-22T01:11:00Z",3
"2022-04-22T01:12:00Z",3
"2022-04-22T01:13:00Z",3
"2022-04-22T01:14:00Z",3
"2022-04-22T01:15:00Z",3
"2022-04-22T01:16:00Z",3
"2022-04-22T01:17:00Z",3
"2022-04-22T01:18:00Z",3
"2022-04-22T01:19:00Z",3
"2022-04-22T01:20:00Z",3
"2022-04-22T01:21:00Z",3
"2022-04-22T01:22:00Z",3
"2022-04-22T01:23:00Z",3
"2022-04-22T01:24:00Z",3
"2022-04-22T01:25:00Z",3
"2022-04-22T01:26:00Z",3
"2022-04-22T01:27:00Z",3
"2022-04-22T01:28:00Z",3
"2022-04-22T01:29:00Z",3
"2022-04-22T01:30:00Z",3
"2022-04-22T01:31:00Z",3
"2022-04-22T01:32:00Z",3
"2022-04-22T01:33:00Z",3
"2022-04-22T01:34:00Z",3
"2022-04-22T01:35:00Z",3
"2022-04-22T01:36:00Z",3
"2022-04-22T01:37:00Z",3
"2022-04-22T01:38:00Z",3
"2022-04-22T01:39:00Z",3
"2022-04-22T01:40:00Z",0
"2022-04-22T01:41:00Z",1
"2022-04-22T01:42:00Z",1
"2022-04-22T01:43:00Z",1
"2022-04-22T01:44:00Z",1
"2022-04-22T01:45:00Z",1
"2022-04-22T01:46:00Z",1
"2022-04-22T01:47:00Z",1
"2022-04-22T01:48:00Z",3
"2022-04-22T01:49:00Z",3
"2022-04-22T01:50:00Z",3
"2022-04-22T01:51:00Z",3
"2022-04-22T01:52:00Z",3
"2022-04-22T01:53:00Z",3
"2022-04-22T01:54:00Z",3
"2022-04-22T01:55:00Z",3
"2022-04-22T01:56:00Z",3
"2022-04-22T01:57:00Z",3
"2022-04-22T01:58:00Z",1
"2022-04-22T01:59:00Z",1
"2022-04-22T02:00:00Z",1
"2022-04-22T02:01:00Z",1
"2022-04-22T02:02:00Z",1
"2022-04-22T02:03:00Z",1
"2022-04-22T02:04:00Z",1
"2022-04-22T02:05:00Z",1
"2022-04-22T02:06:00Z",3
"2022-04-22T02:07:00Z",3
"2022-04-22T02:08:00Z",3
"2022-04-22T02:09:00Z",3
"2022-04-22T02:10:00Z",3
"2022-04-22T02:11:00Z",3
"2022-04-22T02:12:00Z",3
"2022-04-22T02:13:00Z",3
"2022-04-22T02:14:00Z",3
"2022-04-22T02:15:00Z",1
"2022-04-22T02:16:00Z",1
"2022-04-22T02:17:00Z",1
"2022-04-22T02:18:00Z",1
"2022-04-22T02:19:00Z",1
"2022-04-22T02:20:00Z",1
"2022-04-22T02:21:00Z",1
"2022-04-22T02:22:00Z",1
"2022-04-22T02:23:00Z",3
"2022-04-22T02:24:00Z",3
"2022-04-22T02:25:00Z",3
"2022-04-22T02:26:00Z",3
"2022-04-22T02:27:00Z",3
"2022-04-22T02:28:00Z",3
"2022-04-22T02:29:00Z",3
"2022-04-22T02:30:00Z",3
"2022-04-22T02:31:00Z",3
"2022-04-22T02:32:00Z",3
"2022-04-22T02:33:00Z",3
"2022-04-22T02:34:00Z",3
