"datetime","groupInServiceCapacity"
"2022-04-20T20:57:00Z",1
"2022-04-20T20:58:00Z",1
"2022-04-20T20:59:00Z",1
"2022-04-20T21:00:00Z",1
"2022-04-20T21:01:00Z",3
"2022-04-20T21:02:00Z",3
"2022-04-20T21:03:00Z",3
"2022-04-20T21:04:00Z",3
"2022-04-20T21:05:00Z",3
"2022-04-20T21:06:00Z",3
"2022-04-20T21:07:00Z",3
"2022-04-20T21:08:00Z",3
"2022-04-20T21:09:00Z",3
"2022-04-20T21:10:00Z",3
"2022-04-20T21:11:00Z",3
"2022-04-20T21:12:00Z",3
"2022-04-20T21:13:00Z",3
"2022-04-20T21:14:00Z",3
"2022-04-20T21:15:00Z",3
"2022-04-20T21:16:00Z",3
"2022-04-20T21:17:00Z",3
"2022-04-20T21:18:00Z",3
"2022-04-20T21:19:00Z",3
"2022-04-20T21:20:00Z",3
"2022-04-20T21:21:00Z",3
"2022-04-20T21:22:00Z",3
"2022-04-20T21:23:00Z",3
"2022-04-20T21:24:00Z",3
"2022-04-20T21:25:00Z",3
"2022-04-20T21:26:00Z",3
"2022-04-20T21:27:00Z",3
"2022-04-20T21:28:00Z",3
"2022-04-20T21:29:00Z",3
"2022-04-20T21:30:00Z",3
"2022-04-20T21:31:00Z",3
"2022-04-20T21:32:00Z",3
"2022-04-20T21:33:00Z",3
"2022-04-20T21:34:00Z",3
"2022-04-20T21:35:00Z",3
"2022-04-20T21:36:00Z",3
"2022-04-20T21:37:00Z",3
"2022-04-20T21:38:00Z",3
"2022-04-20T21:39:00Z",3
"2022-04-20T21:40:00Z",3
"2022-04-20T21:41:00Z",3
"2022-04-20T21:42:00Z",3
"2022-04-20T21:43:00Z",3
"2022-04-20T21:44:00Z",3
"2022-04-20T21:45:00Z",3
"2022-04-20T21:46:00Z",3
"2022-04-20T21:47:00Z",3
"2022-04-20T21:48:00Z",3
"2022-04-20T21:49:00Z",3
"2022-04-20T21:50:00Z",3
"2022-04-20T21:51:00Z",3
"2022-04-20T21:52:00Z",3
"2022-04-20T21:53:00Z",3
"2022-04-20T21:54:00Z",0
"2022-04-20T21:55:00Z",1
"2022-04-20T21:56:00Z",1
"2022-04-20T21:57:00Z",1
"2022-04-20T21:58:00Z",1
"2022-04-20T21:59:00Z",1
"2022-04-20T22:00:00Z",1
"2022-04-20T22:01:00Z",1
"2022-04-20T22:02:00Z",1
"2022-04-20T22:03:00Z",2
"2022-04-20T22:04:00Z",2
"2022-04-20T22:05:00Z",2
"2022-04-20T22:06:00Z",2
"2022-04-20T22:07:00Z",2
"2022-04-20T22:08:00Z",3
"2022-04-20T22:09:00Z",3
"2022-04-20T22:10:00Z",3
"2022-04-20T22:11:00Z",3
"2022-04-20T22:12:00Z",1
"2022-04-20T22:13:00Z",1
"2022-04-20T22:14:00Z",1
"2022-04-20T22:15:00Z",1
"2022-04-20T22:16:00Z",1
"2022-04-20T22:17:00Z",1
"2022-04-20T22:18:00Z",1
"2022-04-20T22:19:00Z",2
"2022-04-20T22:20:00Z",2
"2022-04-20T22:21:00Z",2
"2022-04-20T22:22:00Z",2
"2022-04-20T22:23:00Z",2
"2022-04-20T22:24:00Z",2
"2022-04-20T22:25:00Z",3
"2022-04-20T22:26:00Z",3
"2022-04-20T22:27:00Z",3
"2022-04-20T22:28:00Z",3
"2022-04-20T22:29:00Z",1
"2022-04-20T22:30:00Z",1
"2022-04-20T22:31:00Z",1
"2022-04-20T22:32:00Z",1
"2022-04-20T22:33:00Z",1
"2022-04-20T22:34:00Z",1
"2022-04-20T22:35:00Z",1
"2022-04-20T22:36:00Z",1
"2022-04-20T22:37:00Z",2
"2022-04-20T22:38:00Z",2
"2022-04-20T22:39:00Z",2
"2022-04-20T22:40:00Z",2
"2022-04-20T22:41:00Z",2
"2022-04-20T22:42:00Z",2
"2022-04-20T22:43:00Z",3
"2022-04-20T22:44:00Z",3
"2022-04-20T22:45:00Z",3
"2022-04-20T22:46:00Z",3
"2022-04-20T22:47:00Z",3
"2022-04-20T22:48:00Z",3
