"datetime","groupInServiceCapacity"
"2022-05-20T05:32:00Z",1
"2022-05-20T05:33:00Z",1
"2022-05-20T05:34:00Z",1
"2022-05-20T05:35:00Z",1
"2022-05-20T05:36:00Z",2
"2022-05-20T05:38:00Z",3
"2022-05-20T05:39:00Z",3
"2022-05-20T05:40:00Z",3
"2022-05-20T05:41:00Z",3
"2022-05-20T05:42:00Z",3
"2022-05-20T05:43:00Z",3
"2022-05-20T05:44:00Z",3
"2022-05-20T05:45:00Z",3
"2022-05-20T05:46:00Z",3
"2022-05-20T05:47:00Z",3
"2022-05-20T05:48:00Z",3
"2022-05-20T05:49:00Z",3
"2022-05-20T05:50:00Z",3
"2022-05-20T05:51:00Z",3
"2022-05-20T05:52:00Z",3
"2022-05-20T05:53:00Z",3
"2022-05-20T05:54:00Z",3
"2022-05-20T05:55:00Z",3
"2022-05-20T05:56:00Z",3
"2022-05-20T05:57:00Z",3
"2022-05-20T05:58:00Z",3
"2022-05-20T05:59:00Z",3
"2022-05-20T06:00:00Z",3
"2022-05-20T06:01:00Z",3
"2022-05-20T06:02:00Z",3
"2022-05-20T06:03:00Z",3
"2022-05-20T06:04:00Z",3
"2022-05-20T06:05:00Z",3
"2022-05-20T06:06:00Z",3
"2022-05-20T06:07:00Z",3
"2022-05-20T06:08:00Z",3
"2022-05-20T06:09:00Z",3
"2022-05-20T06:10:00Z",3
"2022-05-20T06:11:00Z",3
"2022-05-20T06:12:00Z",3
"2022-05-20T06:13:00Z",3
"2022-05-20T06:14:00Z",3
"2022-05-20T06:15:00Z",3
"2022-05-20T06:16:00Z",3
"2022-05-20T06:17:00Z",3
"2022-05-20T06:18:00Z",3
"2022-05-20T06:19:00Z",3
"2022-05-20T06:20:00Z",3
"2022-05-20T06:21:00Z",3
"2022-05-20T06:22:00Z",3
"2022-05-20T06:23:00Z",3
"2022-05-20T06:24:00Z",3
"2022-05-20T06:25:00Z",3
"2022-05-20T06:26:00Z",3
"2022-05-20T06:27:00Z",3
"2022-05-20T06:28:00Z",3
"2022-05-20T06:29:00Z",3
"2022-05-20T06:30:00Z",3
"2022-05-20T06:31:00Z",3
"2022-05-20T06:32:00Z",1
"2022-05-20T06:33:00Z",1
"2022-05-20T06:34:00Z",1
"2022-05-20T06:35:00Z",1
"2022-05-20T06:36:00Z",2
"2022-05-20T06:37:00Z",2
"2022-05-20T06:38:00Z",2
"2022-05-20T06:39:00Z",3
"2022-05-20T06:40:00Z",3
"2022-05-20T06:41:00Z",3
"2022-05-20T06:42:00Z",3
"2022-05-20T06:43:00Z",3
"2022-05-20T06:44:00Z",3
"2022-05-20T06:45:00Z",3
"2022-05-20T06:46:00Z",3
"2022-05-20T06:47:00Z",3
"2022-05-20T06:48:00Z",3
"2022-05-20T06:49:00Z",3
"2022-05-20T06:50:00Z",1
"2022-05-20T06:51:00Z",1
"2022-05-20T06:52:00Z",1
"2022-05-20T06:53:00Z",1
"2022-05-20T06:54:00Z",2
"2022-05-20T06:55:00Z",2
"2022-05-20T06:56:00Z",2
"2022-05-20T06:57:00Z",3
"2022-05-20T06:58:00Z",3
"2022-05-20T06:59:00Z",3
"2022-05-20T07:00:00Z",3
"2022-05-20T07:01:00Z",3
"2022-05-20T07:02:00Z",3
"2022-05-20T07:03:00Z",3
"2022-05-20T07:04:00Z",3
"2022-05-20T07:05:00Z",3
"2022-05-20T07:06:00Z",3
"2022-05-20T07:07:00Z",3
"2022-05-20T07:08:00Z",1
"2022-05-20T07:09:00Z",1
"2022-05-20T07:10:00Z",1
"2022-05-20T07:11:00Z",1
"2022-05-20T07:12:00Z",2
"2022-05-20T07:13:00Z",2
"2022-05-20T07:14:00Z",2
"2022-05-20T07:15:00Z",3
"2022-05-20T07:16:00Z",3
"2022-05-20T07:17:00Z",3
"2022-05-20T07:18:00Z",3
"2022-05-20T07:19:00Z",3
"2022-05-20T07:20:00Z",3
"2022-05-20T07:21:00Z",3
"2022-05-20T07:22:00Z",3
"2022-05-20T07:23:00Z",3
"2022-05-20T07:24:00Z",3
"2022-05-20T07:25:00Z",3
"2022-05-20T07:26:00Z",3
"2022-05-20T07:27:00Z",3
"2022-05-20T07:28:00Z",3
