"datetime","backendConnectionErrors"
"2022-05-20T06:31:00Z",8
"2022-05-20T06:32:00Z",20
"2022-05-20T06:49:00Z",8
"2022-05-20T06:50:00Z",67
"2022-05-20T07:08:00Z",132
