"datetime","backendConnectionErrors"
"2022-05-28T01:09:00Z",202
"2022-05-28T01:17:00Z",100
"2022-05-28T01:35:00Z",200
"2022-05-28T01:54:00Z",1
"2022-05-28T02:03:00Z",202
"2022-05-28T02:11:00Z",101
"2022-05-28T02:17:00Z",101
"2022-05-28T02:18:00Z",1
"2022-05-28T02:21:00Z",100
"2022-05-28T02:23:00Z",100
"2022-05-28T02:24:00Z",1
"2022-05-28T02:28:00Z",103
"2022-05-28T02:34:00Z",101
"2022-05-28T02:35:00Z",201
"2022-05-28T02:45:00Z",101
"2022-05-28T02:50:00Z",1
"2022-05-28T02:51:00Z",101
