"datetime","backendConnectionErrors"
"2022-04-01T10:04:00Z",231
"2022-04-01T10:05:00Z",6
"2022-04-01T10:23:00Z",27
"2022-04-01T10:41:00Z",17
"2022-04-01T10:42:00Z",126
