"datetime","groupDesiredCapacity"
"2022-04-04T06:13:00Z",1
"2022-04-04T06:14:00Z",1
"2022-04-04T06:15:00Z",1
"2022-04-04T06:16:00Z",3
"2022-04-04T06:17:00Z",3
"2022-04-04T06:18:00Z",3
"2022-04-04T06:19:00Z",3
"2022-04-04T06:20:00Z",3
"2022-04-04T06:21:00Z",3
"2022-04-04T06:22:00Z",3
"2022-04-04T06:23:00Z",3
"2022-04-04T06:24:00Z",3
"2022-04-04T06:25:00Z",3
"2022-04-04T06:26:00Z",3
"2022-04-04T06:27:00Z",3
"2022-04-04T06:28:00Z",3
"2022-04-04T06:29:00Z",3
"2022-04-04T06:30:00Z",3
"2022-04-04T06:31:00Z",3
"2022-04-04T06:32:00Z",3
"2022-04-04T06:33:00Z",3
"2022-04-04T06:34:00Z",3
"2022-04-04T06:35:00Z",3
"2022-04-04T06:36:00Z",3
"2022-04-04T06:37:00Z",3
"2022-04-04T06:38:00Z",3
"2022-04-04T06:39:00Z",3
"2022-04-04T06:40:00Z",3
"2022-04-04T06:41:00Z",3
"2022-04-04T06:42:00Z",3
"2022-04-04T06:43:00Z",3
"2022-04-04T06:44:00Z",3
"2022-04-04T06:45:00Z",3
"2022-04-04T06:46:00Z",3
"2022-04-04T06:47:00Z",3
"2022-04-04T06:48:00Z",3
"2022-04-04T06:49:00Z",3
"2022-04-04T06:50:00Z",3
"2022-04-04T06:51:00Z",3
"2022-04-04T06:52:00Z",3
"2022-04-04T06:53:00Z",3
"2022-04-04T06:54:00Z",3
"2022-04-04T06:55:00Z",3
"2022-04-04T06:56:00Z",3
"2022-04-04T06:57:00Z",3
"2022-04-04T06:58:00Z",3
"2022-04-04T06:59:00Z",3
"2022-04-04T07:00:00Z",3
"2022-04-04T07:01:00Z",3
"2022-04-04T07:02:00Z",3
"2022-04-04T07:03:00Z",3
"2022-04-04T07:04:00Z",3
"2022-04-04T07:05:00Z",3
"2022-04-04T07:06:00Z",3
"2022-04-04T07:07:00Z",3
"2022-04-04T07:08:00Z",3
"2022-04-04T07:09:00Z",3
"2022-04-04T07:10:00Z",1
"2022-04-04T07:11:00Z",1
"2022-04-04T07:12:00Z",1
"2022-04-04T07:13:00Z",1
"2022-04-04T07:14:00Z",1
"2022-04-04T07:15:00Z",1
"2022-04-04T07:16:00Z",1
"2022-04-04T07:17:00Z",2
"2022-04-04T07:18:00Z",2
"2022-04-04T07:19:00Z",2
"2022-04-04T07:20:00Z",2
"2022-04-04T07:21:00Z",2
"2022-04-04T07:22:00Z",2
"2022-04-04T07:23:00Z",3
"2022-04-04T07:24:00Z",3
"2022-04-04T07:25:00Z",3
"2022-04-04T07:26:00Z",3
"2022-04-04T07:27:00Z",1
"2022-04-04T07:28:00Z",1
"2022-04-04T07:29:00Z",1
"2022-04-04T07:30:00Z",1
"2022-04-04T07:31:00Z",2
"2022-04-04T07:32:00Z",2
"2022-04-04T07:33:00Z",2
"2022-04-04T07:34:00Z",2
"2022-04-04T07:35:00Z",2
"2022-04-04T07:36:00Z",2
"2022-04-04T07:37:00Z",3
"2022-04-04T07:38:00Z",3
"2022-04-04T07:39:00Z",3
"2022-04-04T07:40:00Z",3
"2022-04-04T07:41:00Z",3
"2022-04-04T07:42:00Z",3
"2022-04-04T07:43:00Z",3
"2022-04-04T07:44:00Z",3
"2022-04-04T07:45:00Z",1
"2022-04-04T07:46:00Z",1
"2022-04-04T07:47:00Z",1
"2022-04-04T07:48:00Z",1
"2022-04-04T07:49:00Z",1
"2022-04-04T07:50:00Z",1
"2022-04-04T07:51:00Z",2
"2022-04-04T07:52:00Z",2
"2022-04-04T07:53:00Z",2
"2022-04-04T07:54:00Z",2
"2022-04-04T07:55:00Z",2
"2022-04-04T07:56:00Z",2
"2022-04-04T07:57:00Z",3
"2022-04-04T07:58:00Z",3
"2022-04-04T07:59:00Z",3
"2022-04-04T08:00:00Z",3
"2022-04-04T08:01:00Z",3
"2022-04-04T08:02:00Z",3
"2022-04-04T08:03:00Z",3
"2022-04-04T08:04:00Z",3
"2022-04-04T08:05:00Z",3
